"";"BMS";"DOMEIN_ID";"BOS_BHI";"Omtrek";"OmtrekklassetypeID";"Omtrekklasse";"Hoogte";"Modeltype"
"8049";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";1,15;13;"110 - 120";15,1516040336816;"afgeleid model"
"8050";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";0,55;7;"50 - 60";20,0258786949777;"afgeleid model"
"8051";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";0,65;8;"60 - 70";21,4300747638563;"afgeleid model"
"8052";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";0,75;9;"70 - 80";22,6172732008506;"afgeleid model"
"8053";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";0,85;10;"80 - 90";23,643812696178;"afgeleid model"
"8054";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";0,95;11;"90 - 100";24,5467680110912;"afgeleid model"
"8055";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";1,05;12;"100 - 110";25,3518088429961;"afgeleid model"
"8056";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";1,15;13;"110 - 120";26,0774274227389;"afgeleid model"
"8057";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";1,25;14;"120 - 130";26,7373765603367;"afgeleid model"
"8058";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";1,35;15;"130 - 140";27,3421554208546;"afgeleid model"
"8059";"Amerikaanse eik";"DomLIM13021";"Oelenderheide Zuid";1,45;16;"140 - 150";27,8999565666197;"afgeleid model"
"8060";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";0,55;7;"50 - 60";16,1677386936882;"afgeleid model"
"8061";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";0,65;8;"60 - 70";17,5719347625667;"afgeleid model"
"8062";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";0,75;9;"70 - 80";18,7591331995611;"afgeleid model"
"8063";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";0,85;10;"80 - 90";19,7856726948885;"afgeleid model"
"8064";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";0,95;11;"90 - 100";20,6886280098016;"afgeleid model"
"8065";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";1,05;12;"100 - 110";21,4936688417066;"afgeleid model"
"8066";"Amerikaanse eik";"DomLIM13028";"Bonijtersbos";1,15;13;"110 - 120";22,2192874214494;"afgeleid model"
"8067";"Amerikaanse eik";"DomLIM13100";"Houterenberg";0,55;7;"50 - 60";19,0397407627204;"afgeleid model"
"8068";"Amerikaanse eik";"DomLIM13100";"Houterenberg";0,65;8;"60 - 70";20,4439368315989;"afgeleid model"
"8069";"Amerikaanse eik";"DomLIM13100";"Houterenberg";0,75;9;"70 - 80";21,6311352685933;"afgeleid model"
"8070";"Amerikaanse eik";"DomLIM13100";"Houterenberg";0,85;10;"80 - 90";22,6576747639207;"afgeleid model"
"8071";"Amerikaanse eik";"DomLIM13100";"Houterenberg";0,95;11;"90 - 100";23,5606300788338;"afgeleid model"
"8072";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,05;12;"100 - 110";24,3656709107388;"afgeleid model"
"8073";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,15;13;"110 - 120";25,0912894904816;"afgeleid model"
"8074";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,25;14;"120 - 130";25,7512386280793;"afgeleid model"
"8075";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,35;15;"130 - 140";26,3560174885973;"afgeleid model"
"8076";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,45;16;"140 - 150";26,9138186343624;"afgeleid model"
"8077";"Amerikaanse eik";"DomLIM13100";"Houterenberg";1,55;17;"150 - 160";27,4311546226397;"afgeleid model"
"8078";"Amerikaanse eik";"DomLIM13112";"Steenhoven";0,55;7;"50 - 60";12,6040849263512;"afgeleid model"
"8079";"Amerikaanse eik";"DomLIM13112";"Steenhoven";0,65;8;"60 - 70";14,0082809952297;"afgeleid model"
"8080";"Amerikaanse eik";"DomLIM13112";"Steenhoven";0,75;9;"70 - 80";15,1954794322241;"afgeleid model"
"8081";"Amerikaanse eik";"DomLIM13112";"Steenhoven";0,85;10;"80 - 90";16,2220189275514;"afgeleid model"
"8082";"Amerikaanse eik";"DomLIM13112";"Steenhoven";0,95;11;"90 - 100";17,1249742424646;"afgeleid model"
"8083";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,05;12;"100 - 110";17,9300150743695;"afgeleid model"
"8084";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,15;13;"110 - 120";18,6556336541123;"afgeleid model"
"8085";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,25;14;"120 - 130";19,3155827917101;"afgeleid model"
"8086";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,35;15;"130 - 140";19,920361652228;"afgeleid model"
"8087";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,45;16;"140 - 150";20,4781627979931;"afgeleid model"
"8088";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,55;17;"150 - 160";20,9954987862704;"afgeleid model"
"8089";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,65;18;"160 - 170";21,4776300219571;"afgeleid model"
"8090";"Amerikaanse eik";"DomLIM13112";"Steenhoven";1,75;19;"170 - 180";21,9288648946434;"afgeleid model"
"8091";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";0,55;7;"50 - 60";9,51947763258155;"afgeleid model"
"8092";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";0,65;8;"60 - 70";10,9236737014601;"afgeleid model"
"8093";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";0,75;9;"70 - 80";12,1108721384545;"afgeleid model"
"8094";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";0,85;10;"80 - 90";13,1374116337818;"afgeleid model"
"8095";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";0,95;11;"90 - 100";14,040366948695;"afgeleid model"
"8096";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";1,05;12;"100 - 110";14,8454077805999;"afgeleid model"
"8097";"Amerikaanse eik";"DomLIM13127";"Resterheide-Peer";1,15;13;"110 - 120";15,5710263603427;"afgeleid model"
"8098";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";0,55;7;"50 - 60";12,3972546059359;"afgeleid model"
"8099";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";0,65;8;"60 - 70";13,8014506748144;"afgeleid model"
"8100";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";0,75;9;"70 - 80";14,9886491118088;"afgeleid model"
"8101";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";0,85;10;"80 - 90";16,0151886071362;"afgeleid model"
"8102";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";0,95;11;"90 - 100";16,9181439220493;"afgeleid model"
"8103";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,05;12;"100 - 110";17,7231847539543;"afgeleid model"
"8104";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,15;13;"110 - 120";18,4488033336971;"afgeleid model"
"8105";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,25;14;"120 - 130";19,1087524712948;"afgeleid model"
"8106";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,35;15;"130 - 140";19,7135313318128;"afgeleid model"
"8107";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,45;16;"140 - 150";20,2713324775779;"afgeleid model"
"8108";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,55;17;"150 - 160";20,7886684658552;"afgeleid model"
"8109";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,65;18;"160 - 170";21,2707997015419;"afgeleid model"
"8110";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,75;19;"170 - 180";21,7220345742282;"afgeleid model"
"8111";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,85;20;"180 - 190";22,1459449835231;"afgeleid model"
"8112";"Amerikaanse eik";"DomLIM13129";"Kolisheide-Neerpelt";1,95;21;"190 - 200";22,5455243041259;"afgeleid model"
"8113";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";0,55;7;"50 - 60";16,1912084904353;"afgeleid model"
"8114";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";0,65;8;"60 - 70";17,5954045593139;"afgeleid model"
"8115";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";0,75;9;"70 - 80";18,7826029963082;"afgeleid model"
"8116";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";0,85;10;"80 - 90";19,8091424916356;"afgeleid model"
"8117";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";0,95;11;"90 - 100";20,7120978065488;"afgeleid model"
"8118";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,05;12;"100 - 110";21,5171386384537;"afgeleid model"
"8119";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,15;13;"110 - 120";22,2427572181965;"afgeleid model"
"8120";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,25;14;"120 - 130";22,9027063557943;"afgeleid model"
"8121";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,35;15;"130 - 140";23,5074852163122;"afgeleid model"
"8122";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,45;16;"140 - 150";24,0652863620773;"afgeleid model"
"8123";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,55;17;"150 - 160";24,5826223503546;"afgeleid model"
"8124";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,65;18;"160 - 170";25,0647535860413;"afgeleid model"
"8125";"Amerikaanse eik";"DomOVL09030";"Buggenhoutbos";1,75;19;"170 - 180";25,5159884587276;"afgeleid model"
"8126";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";0,55;7;"50 - 60";21,3925339746136;"afgeleid model"
"8127";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";0,65;8;"60 - 70";22,7967300434921;"afgeleid model"
"8128";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";0,75;9;"70 - 80";23,9839284804865;"afgeleid model"
"8129";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";0,85;10;"80 - 90";25,0104679758139;"afgeleid model"
"8130";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";0,95;11;"90 - 100";25,913423290727;"afgeleid model"
"8131";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";1,05;12;"100 - 110";26,718464122632;"afgeleid model"
"8132";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";1,15;13;"110 - 120";27,4440827023748;"afgeleid model"
"8133";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";1,25;14;"120 - 130";28,1040318399725;"afgeleid model"
"8134";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";1,35;15;"130 - 140";28,7088107004905;"afgeleid model"
"8135";"Amerikaanse eik";"DomOVL09167";"Puyenbroeck";1,45;16;"140 - 150";29,2666118462556;"afgeleid model"
"8136";"Amerikaanse eik";"DomOVL09188";"Stropersbos";0,55;7;"50 - 60";14,4555803341022;"afgeleid model"
"8137";"Amerikaanse eik";"DomOVL09188";"Stropersbos";0,65;8;"60 - 70";15,8597764029808;"afgeleid model"
"8138";"Amerikaanse eik";"DomOVL09188";"Stropersbos";0,75;9;"70 - 80";17,0469748399752;"afgeleid model"
"8139";"Amerikaanse eik";"DomOVL09188";"Stropersbos";0,85;10;"80 - 90";18,0735143353025;"afgeleid model"
"8140";"Amerikaanse eik";"DomOVL09188";"Stropersbos";0,95;11;"90 - 100";18,9764696502157;"afgeleid model"
"8141";"Amerikaanse eik";"DomOVL09188";"Stropersbos";1,05;12;"100 - 110";19,7815104821206;"afgeleid model"
"8142";"Amerikaanse eik";"DomOVL09188";"Stropersbos";1,15;13;"110 - 120";20,5071290618634;"afgeleid model"
"8143";"Amerikaanse eik";"DomOVL09188";"Stropersbos";1,25;14;"120 - 130";21,1670781994612;"afgeleid model"
"8144";"Amerikaanse eik";"DomOVL09188";"Stropersbos";1,35;15;"130 - 140";21,7718570599791;"afgeleid model"
"8145";"Amerikaanse eik";"DomOVL09188";"Stropersbos";1,45;16;"140 - 150";22,3296582057442;"afgeleid model"
"8146";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";0,55;7;"50 - 60";17,8965534219572;"afgeleid model"
"8147";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";0,65;8;"60 - 70";19,3007494908358;"afgeleid model"
"8148";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";0,75;9;"70 - 80";20,4879479278301;"afgeleid model"
"8149";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";0,85;10;"80 - 90";21,5144874231575;"afgeleid model"
"8150";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";0,95;11;"90 - 100";22,4174427380707;"afgeleid model"
"8151";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,05;12;"100 - 110";23,2224835699756;"afgeleid model"
"8152";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,15;13;"110 - 120";23,9481021497184;"afgeleid model"
"8153";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,25;14;"120 - 130";24,6080512873162;"afgeleid model"
"8154";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,35;15;"130 - 140";25,2128301478341;"afgeleid model"
"8155";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,45;16;"140 - 150";25,7706312935992;"afgeleid model"
"8156";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,55;17;"150 - 160";26,2879672818765;"afgeleid model"
"8157";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,65;18;"160 - 170";26,7700985175632;"afgeleid model"
"8158";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,75;19;"170 - 180";27,2213333902495;"afgeleid model"
"8159";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,85;20;"180 - 190";27,6452437995445;"afgeleid model"
"8160";"Amerikaanse eik";"DomOVL12008";"Militair domein Ursel";1,95;21;"190 - 200";28,0448231201472;"afgeleid model"
"8161";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";0,55;7;"50 - 60";16,5619262568626;"afgeleid model"
"8162";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";0,65;8;"60 - 70";17,9661223257412;"afgeleid model"
"8163";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";0,75;9;"70 - 80";19,1533207627355;"afgeleid model"
"8164";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";0,85;10;"80 - 90";20,1798602580629;"afgeleid model"
"8165";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";0,95;11;"90 - 100";21,0828155729761;"afgeleid model"
"8166";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,05;12;"100 - 110";21,887856404881;"afgeleid model"
"8167";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,15;13;"110 - 120";22,6134749846238;"afgeleid model"
"8168";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,25;14;"120 - 130";23,2734241222216;"afgeleid model"
"8169";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,35;15;"130 - 140";23,8782029827395;"afgeleid model"
"8170";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,45;16;"140 - 150";24,4360041285046;"afgeleid model"
"8171";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,55;17;"150 - 160";24,9533401167819;"afgeleid model"
"8172";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,65;18;"160 - 170";25,4354713524686;"afgeleid model"
"8173";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,75;19;"170 - 180";25,8867062251549;"afgeleid model"
"8174";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,85;20;"180 - 190";26,3106166344499;"afgeleid model"
"8175";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";1,95;21;"190 - 200";26,7101959550526;"afgeleid model"
"8176";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";2,05;22;"200 - 210";27,0879769233915;"afgeleid model"
"8177";"Amerikaanse eik";"DomVBR09051";"Chartreuzenbos";2,15;23;"210 - 220";27,4461210382362;"afgeleid model"
"8178";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";0,55;7;"50 - 60";21,114592727626;"afgeleid model"
"8179";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";0,65;8;"60 - 70";22,5187887965046;"afgeleid model"
"8180";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";0,75;9;"70 - 80";23,7059872334989;"afgeleid model"
"8181";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";0,85;10;"80 - 90";24,7325267288263;"afgeleid model"
"8182";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";0,95;11;"90 - 100";25,6354820437395;"afgeleid model"
"8183";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,05;12;"100 - 110";26,4405228756444;"afgeleid model"
"8184";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,15;13;"110 - 120";27,1661414553872;"afgeleid model"
"8185";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,25;14;"120 - 130";27,826090592985;"afgeleid model"
"8186";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,35;15;"130 - 140";28,4308694535029;"afgeleid model"
"8187";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,45;16;"140 - 150";28,988670599268;"afgeleid model"
"8188";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,55;17;"150 - 160";29,5060065875453;"afgeleid model"
"8189";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,65;18;"160 - 170";29,988137823232;"afgeleid model"
"8190";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,75;19;"170 - 180";30,4393726959183;"afgeleid model"
"8191";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,85;20;"180 - 190";30,8632831052132;"afgeleid model"
"8192";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";1,95;21;"190 - 200";31,262862425816;"afgeleid model"
"8193";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";2,05;22;"200 - 210";31,6406433941548;"afgeleid model"
"8194";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";2,15;23;"210 - 220";31,9987875089996;"afgeleid model"
"8195";"Amerikaanse eik";"DomVBR09186";"Kapucijnenbos";2,25;24;"220 - 230";32,3391538108128;"afgeleid model"
"8196";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";0,55;7;"50 - 60";17,4789216278288;"afgeleid model"
"8197";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";0,65;8;"60 - 70";18,8831176967073;"afgeleid model"
"8198";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";0,75;9;"70 - 80";20,0703161337017;"afgeleid model"
"8199";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";0,85;10;"80 - 90";21,096855629029;"afgeleid model"
"8200";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";0,95;11;"90 - 100";21,9998109439422;"afgeleid model"
"8201";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,05;12;"100 - 110";22,8048517758471;"afgeleid model"
"8202";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,15;13;"110 - 120";23,5304703555899;"afgeleid model"
"8203";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,25;14;"120 - 130";24,1904194931877;"afgeleid model"
"8204";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,35;15;"130 - 140";24,7951983537056;"afgeleid model"
"8205";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,45;16;"140 - 150";25,3529994994707;"afgeleid model"
"8206";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,55;17;"150 - 160";25,870335487748;"afgeleid model"
"8207";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,65;18;"160 - 170";26,3524667234347;"afgeleid model"
"8208";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,75;19;"170 - 180";26,803701596121;"afgeleid model"
"8209";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,85;20;"180 - 190";27,227612005416;"afgeleid model"
"8210";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";1,95;21;"190 - 200";27,6271913260187;"afgeleid model"
"8211";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";2,05;22;"200 - 210";28,0049722943576;"afgeleid model"
"8212";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";2,15;23;"210 - 220";28,3631164092023;"afgeleid model"
"8213";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";2,25;24;"220 - 230";28,7034827110155;"afgeleid model"
"8214";"Amerikaanse eik";"DomVBR09235";"Liedekerkebos";2,35;25;"230 - 240";29,0276813858608;"afgeleid model"
"8215";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";0,55;7;"50 - 60";19,3963908692644;"afgeleid model"
"8216";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";0,65;8;"60 - 70";20,8005869381429;"afgeleid model"
"8217";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";0,75;9;"70 - 80";21,9877853751373;"afgeleid model"
"8218";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";0,85;10;"80 - 90";23,0143248704646;"afgeleid model"
"8219";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";0,95;11;"90 - 100";23,9172801853778;"afgeleid model"
"8220";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,05;12;"100 - 110";24,7223210172828;"afgeleid model"
"8221";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,15;13;"110 - 120";25,4479395970256;"afgeleid model"
"8222";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,25;14;"120 - 130";26,1078887346233;"afgeleid model"
"8223";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,35;15;"130 - 140";26,7126675951413;"afgeleid model"
"8224";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,45;16;"140 - 150";27,2704687409064;"afgeleid model"
"8225";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,55;17;"150 - 160";27,7878047291837;"afgeleid model"
"8226";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,65;18;"160 - 170";28,2699359648704;"afgeleid model"
"8227";"Amerikaanse eik";"DomVBR09420";"Zoni?nwoud";1,75;19;"170 - 180";28,7211708375567;"afgeleid model"
"8228";"Amerikaanse eik";"DomVBR13030";"Horst";0,55;7;"50 - 60";19,1086694723362;"afgeleid model"
"8229";"Amerikaanse eik";"DomVBR13030";"Horst";0,65;8;"60 - 70";20,5128655412147;"afgeleid model"
"8230";"Amerikaanse eik";"DomVBR13030";"Horst";0,75;9;"70 - 80";21,7000639782091;"afgeleid model"
"8231";"Amerikaanse eik";"DomVBR13030";"Horst";0,85;10;"80 - 90";22,7266034735364;"afgeleid model"
"8232";"Amerikaanse eik";"DomVBR13030";"Horst";0,95;11;"90 - 100";23,6295587884496;"afgeleid model"
"8233";"Amerikaanse eik";"DomVBR13030";"Horst";1,05;12;"100 - 110";24,4345996203546;"afgeleid model"
"8234";"Amerikaanse eik";"DomVBR13030";"Horst";1,15;13;"110 - 120";25,1602182000973;"afgeleid model"
"8235";"Amerikaanse eik";"DomVBR13030";"Horst";1,25;14;"120 - 130";25,8201673376951;"afgeleid model"
"8236";"Amerikaanse eik";"DomVBR13030";"Horst";1,35;15;"130 - 140";26,424946198213;"afgeleid model"
"8237";"Amerikaanse eik";"DomVBR13030";"Horst";1,45;16;"140 - 150";26,9827473439781;"afgeleid model"
"8238";"Amerikaanse eik";"DomVBR13030";"Horst";1,55;17;"150 - 160";27,5000833322555;"afgeleid model"
"8239";"Amerikaanse eik";"DomVBR13030";"Horst";1,65;18;"160 - 170";27,9822145679422;"afgeleid model"
"8240";"Amerikaanse eik";"DomVBR13030";"Horst";1,75;19;"170 - 180";28,4334494406285;"afgeleid model"
"8241";"Amerikaanse eik";"DomWVL09008";"Beisbroek";0,55;7;"50 - 60";19,0430362487393;"afgeleid model"
"8242";"Amerikaanse eik";"DomWVL09008";"Beisbroek";0,65;8;"60 - 70";20,4472323176178;"afgeleid model"
"8243";"Amerikaanse eik";"DomWVL09008";"Beisbroek";0,75;9;"70 - 80";21,6344307546122;"afgeleid model"
"8244";"Amerikaanse eik";"DomWVL09008";"Beisbroek";0,85;10;"80 - 90";22,6609702499395;"afgeleid model"
"8245";"Amerikaanse eik";"DomWVL09008";"Beisbroek";0,95;11;"90 - 100";23,5639255648527;"afgeleid model"
"8246";"Amerikaanse eik";"DomWVL09008";"Beisbroek";1,05;12;"100 - 110";24,3689663967577;"afgeleid model"
"8247";"Amerikaanse eik";"DomWVL09008";"Beisbroek";1,15;13;"110 - 120";25,0945849765004;"afgeleid model"
"8248";"Amerikaanse eik";"DomWVL09008";"Beisbroek";1,25;14;"120 - 130";25,7545341140982;"afgeleid model"
